row_id	row_kind	authority_id	encoding_id	disposition	surfaces	support_packs	source_mnemonic
a64:encoding:fmulx-asimdelem-rh-h:0c404ff1a8db009a	encoding	a64:instruction_form:fmulx-asimdelem-rh-h:0c404ff1a8db009a	a64:encoding:fmulx-asimdelem-rh-h:0c404ff1a8db009a	known_unsupported	none	none	fmulx
a64:encoding:fmulx-asimdsame-only:cb4b030b882a2ea0	encoding	a64:instruction_form:fmulx-asimdsame-only:cb4b030b882a2ea0	a64:encoding:fmulx-asimdsame-only:cb4b030b882a2ea0	known_unsupported	none	none	fmulx
a64:encoding:fmulx-asimdsamefp16-only:635dc4e0358d351e	encoding	a64:instruction_form:fmulx-asimdsamefp16-only:635dc4e0358d351e	a64:encoding:fmulx-asimdsamefp16-only:635dc4e0358d351e	known_unsupported	none	none	fmulx
a64:encoding:fmulx-asisdelem-r-sd:2306681a00ac175b	encoding	a64:instruction_form:fmulx-asisdelem-r-sd:2306681a00ac175b	a64:encoding:fmulx-asisdelem-r-sd:2306681a00ac175b	known_unsupported	none	none	fmulx
a64:encoding:fmulx-asisdelem-rh-h:45992961f463265f	encoding	a64:instruction_form:fmulx-asisdelem-rh-h:45992961f463265f	a64:encoding:fmulx-asisdelem-rh-h:45992961f463265f	known_unsupported	none	none	fmulx
a64:encoding:fmulx-asisdsame-only:96bd05d49985fff4	encoding	a64:instruction_form:fmulx-asisdsame-only:96bd05d49985fff4	a64:encoding:fmulx-asisdsame-only:96bd05d49985fff4	known_unsupported	none	none	fmulx
a64:encoding:fmulx-asisdsamefp16-only:def001a77df8d5f6	encoding	a64:instruction_form:fmulx-asisdsamefp16-only:def001a77df8d5f6	a64:encoding:fmulx-asisdsamefp16-only:def001a77df8d5f6	known_unsupported	none	none	fmulx
a64:encoding:fmulx-z-p-zz:88a50ee264d2e450	encoding	a64:instruction_form:fmulx-z-p-zz:88a50ee264d2e450	a64:encoding:fmulx-z-p-zz:88a50ee264d2e450	known_unsupported	none	none	fmulx
a64:encoding:fneg-asimdmisc-r:703812f8a083be9f	encoding	a64:instruction_form:fneg-asimdmisc-r:703812f8a083be9f	a64:encoding:fneg-asimdmisc-r:703812f8a083be9f	active	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	fneg
a64:encoding:fneg-asimdmiscfp16-r:090f2ccfc5db9d85	encoding	a64:instruction_form:fneg-asimdmiscfp16-r:090f2ccfc5db9d85	a64:encoding:fneg-asimdmiscfp16-r:090f2ccfc5db9d85	known_unsupported	none	none	fneg
a64:encoding:fneg-d-floatdp1:54ab6f0b78b01d2f	encoding	a64:instruction_form:fneg-d-floatdp1:54ab6f0b78b01d2f	a64:encoding:fneg-d-floatdp1:54ab6f0b78b01d2f	active	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	fneg
a64:encoding:fneg-h-floatdp1:559319503a1caa99	encoding	a64:instruction_form:fneg-h-floatdp1:559319503a1caa99	a64:encoding:fneg-h-floatdp1:559319503a1caa99	known_unsupported	none	none	fneg
a64:encoding:fneg-s-floatdp1:a2e0c9a1f445a617	encoding	a64:instruction_form:fneg-s-floatdp1:a2e0c9a1f445a617	a64:encoding:fneg-s-floatdp1:a2e0c9a1f445a617	active	ordinary_lowering|architecture_operation	wyst.a64.architecture-operations|wyst.a64.ordinary-lowering	fneg
a64:encoding:fneg-z-p-z-m:bcab8627583d38cf	encoding	a64:instruction_form:fneg-z-p-z-m:bcab8627583d38cf	a64:encoding:fneg-z-p-z-m:bcab8627583d38cf	known_unsupported	none	none	fneg
a64:encoding:fneg-z-p-z-z:d0bd583d0ac5f951	encoding	a64:instruction_form:fneg-z-p-z-z:d0bd583d0ac5f951	a64:encoding:fneg-z-p-z-z:d0bd583d0ac5f951	known_unsupported	none	none	fneg
a64:encoding:fnmad-z-p-zzz:fa59bc71c2b6e10f	encoding	a64:instruction_form:fnmad-z-p-zzz:fa59bc71c2b6e10f	a64:encoding:fnmad-z-p-zzz:fa59bc71c2b6e10f	known_unsupported	none	none	fnmad
a64:encoding:fnmadd-d-floatdp3:247e898f3606426a	encoding	a64:instruction_form:fnmadd-d-floatdp3:247e898f3606426a	a64:encoding:fnmadd-d-floatdp3:247e898f3606426a	known_unsupported	none	none	fnmadd
a64:encoding:fnmadd-h-floatdp3:d969bd08c5122cbb	encoding	a64:instruction_form:fnmadd-h-floatdp3:d969bd08c5122cbb	a64:encoding:fnmadd-h-floatdp3:d969bd08c5122cbb	known_unsupported	none	none	fnmadd
a64:encoding:fnmadd-s-floatdp3:82707283ddb589df	encoding	a64:instruction_form:fnmadd-s-floatdp3:82707283ddb589df	a64:encoding:fnmadd-s-floatdp3:82707283ddb589df	known_unsupported	none	none	fnmadd
a64:encoding:fnmla-z-p-zzz:35b2a66dd0fa77d5	encoding	a64:instruction_form:fnmla-z-p-zzz:35b2a66dd0fa77d5	a64:encoding:fnmla-z-p-zzz:35b2a66dd0fa77d5	known_unsupported	none	none	fnmla
a64:encoding:fnmls-z-p-zzz:f6f77ea0167b52eb	encoding	a64:instruction_form:fnmls-z-p-zzz:f6f77ea0167b52eb	a64:encoding:fnmls-z-p-zzz:f6f77ea0167b52eb	known_unsupported	none	none	fnmls
a64:encoding:fnmsb-z-p-zzz:e2b826a66a5a2d9f	encoding	a64:instruction_form:fnmsb-z-p-zzz:e2b826a66a5a2d9f	a64:encoding:fnmsb-z-p-zzz:e2b826a66a5a2d9f	known_unsupported	none	none	fnmsb
a64:encoding:fnmsub-d-floatdp3:53f7dd45564daa0d	encoding	a64:instruction_form:fnmsub-d-floatdp3:53f7dd45564daa0d	a64:encoding:fnmsub-d-floatdp3:53f7dd45564daa0d	known_unsupported	none	none	fnmsub
a64:encoding:fnmsub-h-floatdp3:bf2294a8ea88f02a	encoding	a64:instruction_form:fnmsub-h-floatdp3:bf2294a8ea88f02a	a64:encoding:fnmsub-h-floatdp3:bf2294a8ea88f02a	known_unsupported	none	none	fnmsub
a64:encoding:fnmsub-s-floatdp3:dc050a364778a927	encoding	a64:instruction_form:fnmsub-s-floatdp3:dc050a364778a927	a64:encoding:fnmsub-s-floatdp3:dc050a364778a927	known_unsupported	none	none	fnmsub
a64:encoding:fnmul-d-floatdp2:4e0f4a0dc4290d2e	encoding	a64:instruction_form:fnmul-d-floatdp2:4e0f4a0dc4290d2e	a64:encoding:fnmul-d-floatdp2:4e0f4a0dc4290d2e	known_unsupported	none	none	fnmul
a64:encoding:fnmul-h-floatdp2:e8f2ec299cb6aa7d	encoding	a64:instruction_form:fnmul-h-floatdp2:e8f2ec299cb6aa7d	a64:encoding:fnmul-h-floatdp2:e8f2ec299cb6aa7d	known_unsupported	none	none	fnmul
a64:encoding:fnmul-s-floatdp2:7511c69feb4ed4e3	encoding	a64:instruction_form:fnmul-s-floatdp2:7511c69feb4ed4e3	a64:encoding:fnmul-s-floatdp2:7511c69feb4ed4e3	known_unsupported	none	none	fnmul
a64:encoding:frecpe-asimdmisc-r:cc32bf34a24d4711	encoding	a64:instruction_form:frecpe-asimdmisc-r:cc32bf34a24d4711	a64:encoding:frecpe-asimdmisc-r:cc32bf34a24d4711	known_unsupported	none	none	frecpe
a64:encoding:frecpe-asimdmiscfp16-r:1acae17881a5e731	encoding	a64:instruction_form:frecpe-asimdmiscfp16-r:1acae17881a5e731	a64:encoding:frecpe-asimdmiscfp16-r:1acae17881a5e731	known_unsupported	none	none	frecpe
a64:encoding:frecpe-asisdmisc-r:4ab2c12c56e78e6e	encoding	a64:instruction_form:frecpe-asisdmisc-r:4ab2c12c56e78e6e	a64:encoding:frecpe-asisdmisc-r:4ab2c12c56e78e6e	known_unsupported	none	none	frecpe
a64:encoding:frecpe-asisdmiscfp16-r:9b17f6fe8e3b1fba	encoding	a64:instruction_form:frecpe-asisdmiscfp16-r:9b17f6fe8e3b1fba	a64:encoding:frecpe-asisdmiscfp16-r:9b17f6fe8e3b1fba	known_unsupported	none	none	frecpe
a64:encoding:frecpe-z-z:95373f3f6207a34b	encoding	a64:instruction_form:frecpe-z-z:95373f3f6207a34b	a64:encoding:frecpe-z-z:95373f3f6207a34b	known_unsupported	none	none	frecpe
a64:encoding:frecps-asimdsame-only:cfbdf3c7c075f548	encoding	a64:instruction_form:frecps-asimdsame-only:cfbdf3c7c075f548	a64:encoding:frecps-asimdsame-only:cfbdf3c7c075f548	known_unsupported	none	none	frecps
a64:encoding:frecps-asimdsamefp16-only:4c760014675f598d	encoding	a64:instruction_form:frecps-asimdsamefp16-only:4c760014675f598d	a64:encoding:frecps-asimdsamefp16-only:4c760014675f598d	known_unsupported	none	none	frecps
a64:encoding:frecps-asisdsame-only:2e7ecec950b578c8	encoding	a64:instruction_form:frecps-asisdsame-only:2e7ecec950b578c8	a64:encoding:frecps-asisdsame-only:2e7ecec950b578c8	known_unsupported	none	none	frecps
a64:encoding:frecps-asisdsamefp16-only:6d2cf6b929310d56	encoding	a64:instruction_form:frecps-asisdsamefp16-only:6d2cf6b929310d56	a64:encoding:frecps-asisdsamefp16-only:6d2cf6b929310d56	known_unsupported	none	none	frecps
a64:encoding:frecps-z-zz:c455bc32ffcba650	encoding	a64:instruction_form:frecps-z-zz:c455bc32ffcba650	a64:encoding:frecps-z-zz:c455bc32ffcba650	known_unsupported	none	none	frecps
a64:encoding:frecpx-asisdmisc-r:3d394b8fd4e91f85	encoding	a64:instruction_form:frecpx-asisdmisc-r:3d394b8fd4e91f85	a64:encoding:frecpx-asisdmisc-r:3d394b8fd4e91f85	known_unsupported	none	none	frecpx
a64:encoding:frecpx-asisdmiscfp16-r:c8a9ea972cb39e95	encoding	a64:instruction_form:frecpx-asisdmiscfp16-r:c8a9ea972cb39e95	a64:encoding:frecpx-asisdmiscfp16-r:c8a9ea972cb39e95	known_unsupported	none	none	frecpx
a64:encoding:frecpx-z-p-z-m:5650600e1c7698b2	encoding	a64:instruction_form:frecpx-z-p-z-m:5650600e1c7698b2	a64:encoding:frecpx-z-p-z-m:5650600e1c7698b2	known_unsupported	none	none	frecpx
a64:encoding:frecpx-z-p-z-z:21334a14d23f715e	encoding	a64:instruction_form:frecpx-z-p-z-z:21334a14d23f715e	a64:encoding:frecpx-z-p-z-z:21334a14d23f715e	known_unsupported	none	none	frecpx
a64:encoding:frint32x-asimdmisc-r:ea07b1ec0da8edff	encoding	a64:instruction_form:frint32x-asimdmisc-r:ea07b1ec0da8edff	a64:encoding:frint32x-asimdmisc-r:ea07b1ec0da8edff	known_unsupported	none	none	frint32x
a64:encoding:frint32x-d-floatdp1:9d621260d881c4c8	encoding	a64:instruction_form:frint32x-d-floatdp1:9d621260d881c4c8	a64:encoding:frint32x-d-floatdp1:9d621260d881c4c8	known_unsupported	none	none	frint32x
a64:encoding:frint32x-s-floatdp1:eb52c0e1e5c7171c	encoding	a64:instruction_form:frint32x-s-floatdp1:eb52c0e1e5c7171c	a64:encoding:frint32x-s-floatdp1:eb52c0e1e5c7171c	known_unsupported	none	none	frint32x
a64:encoding:frint32x-z-p-z-m:a66014994d749ab4	encoding	a64:instruction_form:frint32x-z-p-z-m:a66014994d749ab4	a64:encoding:frint32x-z-p-z-m:a66014994d749ab4	known_unsupported	none	none	frint32x
a64:encoding:frint32x-z-p-z-z:afaa803d3051c1b0	encoding	a64:instruction_form:frint32x-z-p-z-z:afaa803d3051c1b0	a64:encoding:frint32x-z-p-z-z:afaa803d3051c1b0	known_unsupported	none	none	frint32x
a64:encoding:frint32z-asimdmisc-r:c609437145bb784e	encoding	a64:instruction_form:frint32z-asimdmisc-r:c609437145bb784e	a64:encoding:frint32z-asimdmisc-r:c609437145bb784e	known_unsupported	none	none	frint32z
a64:encoding:frint32z-d-floatdp1:ff813e31900d71b7	encoding	a64:instruction_form:frint32z-d-floatdp1:ff813e31900d71b7	a64:encoding:frint32z-d-floatdp1:ff813e31900d71b7	known_unsupported	none	none	frint32z
a64:encoding:frint32z-s-floatdp1:76ee376d91163622	encoding	a64:instruction_form:frint32z-s-floatdp1:76ee376d91163622	a64:encoding:frint32z-s-floatdp1:76ee376d91163622	known_unsupported	none	none	frint32z
a64:encoding:frint32z-z-p-z-m:b6dab26bfd0400b4	encoding	a64:instruction_form:frint32z-z-p-z-m:b6dab26bfd0400b4	a64:encoding:frint32z-z-p-z-m:b6dab26bfd0400b4	known_unsupported	none	none	frint32z
a64:encoding:frint32z-z-p-z-z:839bc11e7ccab575	encoding	a64:instruction_form:frint32z-z-p-z-z:839bc11e7ccab575	a64:encoding:frint32z-z-p-z-z:839bc11e7ccab575	known_unsupported	none	none	frint32z
a64:encoding:frint64x-asimdmisc-r:8ce8c2b5b0da10c5	encoding	a64:instruction_form:frint64x-asimdmisc-r:8ce8c2b5b0da10c5	a64:encoding:frint64x-asimdmisc-r:8ce8c2b5b0da10c5	known_unsupported	none	none	frint64x
a64:encoding:frint64x-d-floatdp1:4400f42cdfe7e1ad	encoding	a64:instruction_form:frint64x-d-floatdp1:4400f42cdfe7e1ad	a64:encoding:frint64x-d-floatdp1:4400f42cdfe7e1ad	known_unsupported	none	none	frint64x
a64:encoding:frint64x-s-floatdp1:d1111dbb830499a5	encoding	a64:instruction_form:frint64x-s-floatdp1:d1111dbb830499a5	a64:encoding:frint64x-s-floatdp1:d1111dbb830499a5	known_unsupported	none	none	frint64x
a64:encoding:frint64x-z-p-z-m:abbee6d336560e56	encoding	a64:instruction_form:frint64x-z-p-z-m:abbee6d336560e56	a64:encoding:frint64x-z-p-z-m:abbee6d336560e56	known_unsupported	none	none	frint64x
a64:encoding:frint64x-z-p-z-z:f039dc1c48da3f74	encoding	a64:instruction_form:frint64x-z-p-z-z:f039dc1c48da3f74	a64:encoding:frint64x-z-p-z-z:f039dc1c48da3f74	known_unsupported	none	none	frint64x
a64:encoding:frint64z-asimdmisc-r:7480ae3a44ee0f06	encoding	a64:instruction_form:frint64z-asimdmisc-r:7480ae3a44ee0f06	a64:encoding:frint64z-asimdmisc-r:7480ae3a44ee0f06	known_unsupported	none	none	frint64z
a64:encoding:frint64z-d-floatdp1:74d85d73ebe474e4	encoding	a64:instruction_form:frint64z-d-floatdp1:74d85d73ebe474e4	a64:encoding:frint64z-d-floatdp1:74d85d73ebe474e4	known_unsupported	none	none	frint64z
a64:encoding:frint64z-s-floatdp1:67ba1205ed165437	encoding	a64:instruction_form:frint64z-s-floatdp1:67ba1205ed165437	a64:encoding:frint64z-s-floatdp1:67ba1205ed165437	known_unsupported	none	none	frint64z
a64:encoding:frint64z-z-p-z-m:ba066ead5975885c	encoding	a64:instruction_form:frint64z-z-p-z-m:ba066ead5975885c	a64:encoding:frint64z-z-p-z-m:ba066ead5975885c	known_unsupported	none	none	frint64z
a64:encoding:frint64z-z-p-z-z:19f60a607810d3a6	encoding	a64:instruction_form:frint64z-z-p-z-z:19f60a607810d3a6	a64:encoding:frint64z-z-p-z-z:19f60a607810d3a6	known_unsupported	none	none	frint64z
a64:encoding:frinta-asimdmisc-r:fac038091be73764	encoding	a64:instruction_form:frinta-asimdmisc-r:fac038091be73764	a64:encoding:frinta-asimdmisc-r:fac038091be73764	known_unsupported	none	none	frinta
a64:encoding:frinta-asimdmiscfp16-r:e74f8760325f6086	encoding	a64:instruction_form:frinta-asimdmiscfp16-r:e74f8760325f6086	a64:encoding:frinta-asimdmiscfp16-r:e74f8760325f6086	known_unsupported	none	none	frinta
a64:encoding:frinta-d-floatdp1:dae58239ab752f34	encoding	a64:instruction_form:frinta-d-floatdp1:dae58239ab752f34	a64:encoding:frinta-d-floatdp1:dae58239ab752f34	known_unsupported	none	none	frinta
a64:encoding:frinta-h-floatdp1:71c67acea1b0d3f3	encoding	a64:instruction_form:frinta-h-floatdp1:71c67acea1b0d3f3	a64:encoding:frinta-h-floatdp1:71c67acea1b0d3f3	known_unsupported	none	none	frinta
a64:encoding:frinta-mz-z-2:f9941e8825b37ea9	encoding	a64:instruction_form:frinta-mz-z-2:f9941e8825b37ea9	a64:encoding:frinta-mz-z-2:f9941e8825b37ea9	known_unsupported	none	none	frinta
a64:encoding:frinta-mz-z-4:2a39c290713e53cc	encoding	a64:instruction_form:frinta-mz-z-4:2a39c290713e53cc	a64:encoding:frinta-mz-z-4:2a39c290713e53cc	known_unsupported	none	none	frinta
a64:encoding:frinta-s-floatdp1:cdb920a7bc641225	encoding	a64:instruction_form:frinta-s-floatdp1:cdb920a7bc641225	a64:encoding:frinta-s-floatdp1:cdb920a7bc641225	known_unsupported	none	none	frinta
a64:encoding:frinta-z-p-z-m:be0b1a31e75f838c	encoding	a64:instruction_form:frinta-z-p-z-m:be0b1a31e75f838c	a64:encoding:frinta-z-p-z-m:be0b1a31e75f838c	known_unsupported	none	none	frinta
a64:encoding:frinta-z-p-z-z:465a0de40f793e6b	encoding	a64:instruction_form:frinta-z-p-z-z:465a0de40f793e6b	a64:encoding:frinta-z-p-z-z:465a0de40f793e6b	known_unsupported	none	none	frinta
a64:encoding:frinti-asimdmisc-r:bd3082c6f2d9c09f	encoding	a64:instruction_form:frinti-asimdmisc-r:bd3082c6f2d9c09f	a64:encoding:frinti-asimdmisc-r:bd3082c6f2d9c09f	known_unsupported	none	none	frinti
a64:encoding:frinti-asimdmiscfp16-r:4093206d52833c3a	encoding	a64:instruction_form:frinti-asimdmiscfp16-r:4093206d52833c3a	a64:encoding:frinti-asimdmiscfp16-r:4093206d52833c3a	known_unsupported	none	none	frinti
a64:encoding:frinti-d-floatdp1:4cfe38bf069acdb7	encoding	a64:instruction_form:frinti-d-floatdp1:4cfe38bf069acdb7	a64:encoding:frinti-d-floatdp1:4cfe38bf069acdb7	known_unsupported	none	none	frinti
a64:encoding:frinti-h-floatdp1:4ae0a8dc1e29cc41	encoding	a64:instruction_form:frinti-h-floatdp1:4ae0a8dc1e29cc41	a64:encoding:frinti-h-floatdp1:4ae0a8dc1e29cc41	known_unsupported	none	none	frinti
a64:encoding:frinti-s-floatdp1:8b5ebff7bc0b10a4	encoding	a64:instruction_form:frinti-s-floatdp1:8b5ebff7bc0b10a4	a64:encoding:frinti-s-floatdp1:8b5ebff7bc0b10a4	known_unsupported	none	none	frinti
a64:encoding:frinti-z-p-z-m:88225fbdcd783449	encoding	a64:instruction_form:frinti-z-p-z-m:88225fbdcd783449	a64:encoding:frinti-z-p-z-m:88225fbdcd783449	known_unsupported	none	none	frinti
a64:encoding:frinti-z-p-z-z:4a575036df9aa21d	encoding	a64:instruction_form:frinti-z-p-z-z:4a575036df9aa21d	a64:encoding:frinti-z-p-z-z:4a575036df9aa21d	known_unsupported	none	none	frinti
a64:encoding:frintm-asimdmisc-r:5a60071c84a29c3f	encoding	a64:instruction_form:frintm-asimdmisc-r:5a60071c84a29c3f	a64:encoding:frintm-asimdmisc-r:5a60071c84a29c3f	known_unsupported	none	none	frintm
a64:encoding:frintm-asimdmiscfp16-r:fe85bd82f71db123	encoding	a64:instruction_form:frintm-asimdmiscfp16-r:fe85bd82f71db123	a64:encoding:frintm-asimdmiscfp16-r:fe85bd82f71db123	known_unsupported	none	none	frintm
a64:encoding:frintm-d-floatdp1:eb7507d456c84828	encoding	a64:instruction_form:frintm-d-floatdp1:eb7507d456c84828	a64:encoding:frintm-d-floatdp1:eb7507d456c84828	known_unsupported	none	none	frintm
a64:encoding:frintm-h-floatdp1:3a6a80a6bfa91db8	encoding	a64:instruction_form:frintm-h-floatdp1:3a6a80a6bfa91db8	a64:encoding:frintm-h-floatdp1:3a6a80a6bfa91db8	known_unsupported	none	none	frintm
a64:encoding:frintm-mz-z-2:94f65e4c5b4f1702	encoding	a64:instruction_form:frintm-mz-z-2:94f65e4c5b4f1702	a64:encoding:frintm-mz-z-2:94f65e4c5b4f1702	known_unsupported	none	none	frintm
a64:encoding:frintm-mz-z-4:f66d73caede7aeff	encoding	a64:instruction_form:frintm-mz-z-4:f66d73caede7aeff	a64:encoding:frintm-mz-z-4:f66d73caede7aeff	known_unsupported	none	none	frintm
a64:encoding:frintm-s-floatdp1:14bf05af726a57fc	encoding	a64:instruction_form:frintm-s-floatdp1:14bf05af726a57fc	a64:encoding:frintm-s-floatdp1:14bf05af726a57fc	known_unsupported	none	none	frintm
a64:encoding:frintm-z-p-z-m:7d40b9f637004c0c	encoding	a64:instruction_form:frintm-z-p-z-m:7d40b9f637004c0c	a64:encoding:frintm-z-p-z-m:7d40b9f637004c0c	known_unsupported	none	none	frintm
a64:encoding:frintm-z-p-z-z:5b0e6f5d4b050d7e	encoding	a64:instruction_form:frintm-z-p-z-z:5b0e6f5d4b050d7e	a64:encoding:frintm-z-p-z-z:5b0e6f5d4b050d7e	known_unsupported	none	none	frintm
a64:encoding:frintn-asimdmisc-r:d5d29b313ca9c1a9	encoding	a64:instruction_form:frintn-asimdmisc-r:d5d29b313ca9c1a9	a64:encoding:frintn-asimdmisc-r:d5d29b313ca9c1a9	known_unsupported	none	none	frintn
a64:encoding:frintn-asimdmiscfp16-r:0ef753d15e252c4a	encoding	a64:instruction_form:frintn-asimdmiscfp16-r:0ef753d15e252c4a	a64:encoding:frintn-asimdmiscfp16-r:0ef753d15e252c4a	known_unsupported	none	none	frintn
a64:encoding:frintn-d-floatdp1:1921f65a7e0173cb	encoding	a64:instruction_form:frintn-d-floatdp1:1921f65a7e0173cb	a64:encoding:frintn-d-floatdp1:1921f65a7e0173cb	known_unsupported	none	none	frintn
a64:encoding:frintn-h-floatdp1:87b1c96b6feab91d	encoding	a64:instruction_form:frintn-h-floatdp1:87b1c96b6feab91d	a64:encoding:frintn-h-floatdp1:87b1c96b6feab91d	known_unsupported	none	none	frintn
a64:encoding:frintn-mz-z-2:ef699eab43060254	encoding	a64:instruction_form:frintn-mz-z-2:ef699eab43060254	a64:encoding:frintn-mz-z-2:ef699eab43060254	known_unsupported	none	none	frintn
a64:encoding:frintn-mz-z-4:1369f61a55cc1a36	encoding	a64:instruction_form:frintn-mz-z-4:1369f61a55cc1a36	a64:encoding:frintn-mz-z-4:1369f61a55cc1a36	known_unsupported	none	none	frintn
a64:encoding:frintn-s-floatdp1:230d7f8b9a44d8d7	encoding	a64:instruction_form:frintn-s-floatdp1:230d7f8b9a44d8d7	a64:encoding:frintn-s-floatdp1:230d7f8b9a44d8d7	known_unsupported	none	none	frintn
a64:encoding:frintn-z-p-z-m:8c2d362404f0a9ff	encoding	a64:instruction_form:frintn-z-p-z-m:8c2d362404f0a9ff	a64:encoding:frintn-z-p-z-m:8c2d362404f0a9ff	known_unsupported	none	none	frintn
a64:encoding:frintn-z-p-z-z:5f0edc02fdcf63da	encoding	a64:instruction_form:frintn-z-p-z-z:5f0edc02fdcf63da	a64:encoding:frintn-z-p-z-z:5f0edc02fdcf63da	known_unsupported	none	none	frintn
a64:encoding:frintp-asimdmisc-r:c0bc90a043663148	encoding	a64:instruction_form:frintp-asimdmisc-r:c0bc90a043663148	a64:encoding:frintp-asimdmisc-r:c0bc90a043663148	known_unsupported	none	none	frintp
a64:encoding:frintp-asimdmiscfp16-r:5c607840f7024c93	encoding	a64:instruction_form:frintp-asimdmiscfp16-r:5c607840f7024c93	a64:encoding:frintp-asimdmiscfp16-r:5c607840f7024c93	known_unsupported	none	none	frintp
a64:encoding:frintp-d-floatdp1:5115ac6072ef8148	encoding	a64:instruction_form:frintp-d-floatdp1:5115ac6072ef8148	a64:encoding:frintp-d-floatdp1:5115ac6072ef8148	known_unsupported	none	none	frintp
a64:encoding:frintp-h-floatdp1:835e61b65914268a	encoding	a64:instruction_form:frintp-h-floatdp1:835e61b65914268a	a64:encoding:frintp-h-floatdp1:835e61b65914268a	known_unsupported	none	none	frintp
a64:encoding:frintp-mz-z-2:f649e7451ce67277	encoding	a64:instruction_form:frintp-mz-z-2:f649e7451ce67277	a64:encoding:frintp-mz-z-2:f649e7451ce67277	known_unsupported	none	none	frintp
a64:encoding:frintp-mz-z-4:e7ebdfe7fb3ffbc4	encoding	a64:instruction_form:frintp-mz-z-4:e7ebdfe7fb3ffbc4	a64:encoding:frintp-mz-z-4:e7ebdfe7fb3ffbc4	known_unsupported	none	none	frintp
a64:encoding:frintp-s-floatdp1:416056cab2758fd4	encoding	a64:instruction_form:frintp-s-floatdp1:416056cab2758fd4	a64:encoding:frintp-s-floatdp1:416056cab2758fd4	known_unsupported	none	none	frintp
a64:encoding:frintp-z-p-z-m:b4b3ebb13472900e	encoding	a64:instruction_form:frintp-z-p-z-m:b4b3ebb13472900e	a64:encoding:frintp-z-p-z-m:b4b3ebb13472900e	known_unsupported	none	none	frintp
a64:encoding:frintp-z-p-z-z:2d57bab626baadd1	encoding	a64:instruction_form:frintp-z-p-z-z:2d57bab626baadd1	a64:encoding:frintp-z-p-z-z:2d57bab626baadd1	known_unsupported	none	none	frintp
a64:encoding:frintx-asimdmisc-r:882d6d00918c2b4c	encoding	a64:instruction_form:frintx-asimdmisc-r:882d6d00918c2b4c	a64:encoding:frintx-asimdmisc-r:882d6d00918c2b4c	known_unsupported	none	none	frintx
a64:encoding:frintx-asimdmiscfp16-r:dc76dead81bc7628	encoding	a64:instruction_form:frintx-asimdmiscfp16-r:dc76dead81bc7628	a64:encoding:frintx-asimdmiscfp16-r:dc76dead81bc7628	known_unsupported	none	none	frintx
a64:encoding:frintx-d-floatdp1:16487a0b14dba98c	encoding	a64:instruction_form:frintx-d-floatdp1:16487a0b14dba98c	a64:encoding:frintx-d-floatdp1:16487a0b14dba98c	known_unsupported	none	none	frintx
a64:encoding:frintx-h-floatdp1:6057189043531858	encoding	a64:instruction_form:frintx-h-floatdp1:6057189043531858	a64:encoding:frintx-h-floatdp1:6057189043531858	known_unsupported	none	none	frintx
a64:encoding:frintx-s-floatdp1:c36f319660ad417e	encoding	a64:instruction_form:frintx-s-floatdp1:c36f319660ad417e	a64:encoding:frintx-s-floatdp1:c36f319660ad417e	known_unsupported	none	none	frintx
a64:encoding:frintx-z-p-z-m:84ae0bd24c0f8ac1	encoding	a64:instruction_form:frintx-z-p-z-m:84ae0bd24c0f8ac1	a64:encoding:frintx-z-p-z-m:84ae0bd24c0f8ac1	known_unsupported	none	none	frintx
a64:encoding:frintx-z-p-z-z:df5792c5db35bae2	encoding	a64:instruction_form:frintx-z-p-z-z:df5792c5db35bae2	a64:encoding:frintx-z-p-z-z:df5792c5db35bae2	known_unsupported	none	none	frintx
a64:encoding:frintz-asimdmisc-r:76e4be0961910b4a	encoding	a64:instruction_form:frintz-asimdmisc-r:76e4be0961910b4a	a64:encoding:frintz-asimdmisc-r:76e4be0961910b4a	known_unsupported	none	none	frintz
a64:encoding:frintz-asimdmiscfp16-r:609149dc25e23d43	encoding	a64:instruction_form:frintz-asimdmiscfp16-r:609149dc25e23d43	a64:encoding:frintz-asimdmiscfp16-r:609149dc25e23d43	known_unsupported	none	none	frintz
a64:encoding:frintz-d-floatdp1:6bf98c0030234bb2	encoding	a64:instruction_form:frintz-d-floatdp1:6bf98c0030234bb2	a64:encoding:frintz-d-floatdp1:6bf98c0030234bb2	known_unsupported	none	none	frintz
a64:encoding:frintz-h-floatdp1:777453f4063c4e03	encoding	a64:instruction_form:frintz-h-floatdp1:777453f4063c4e03	a64:encoding:frintz-h-floatdp1:777453f4063c4e03	known_unsupported	none	none	frintz
a64:encoding:frintz-s-floatdp1:b33a4c924e627540	encoding	a64:instruction_form:frintz-s-floatdp1:b33a4c924e627540	a64:encoding:frintz-s-floatdp1:b33a4c924e627540	known_unsupported	none	none	frintz
a64:encoding:frintz-z-p-z-m:041227bea6312639	encoding	a64:instruction_form:frintz-z-p-z-m:041227bea6312639	a64:encoding:frintz-z-p-z-m:041227bea6312639	known_unsupported	none	none	frintz
